424275 -0.48 0.660 0.0598 0.0443 1.000 0.0545 0.0370 0.886 
424276 -0.49 0.595 0.0592 0.0440 1.000 0.0544 0.0379 0.905 
424348 -0.48 0.870 0.0435 0.0234 0.569 0.0445 0.0233 0.568 
424353 -0.48 0.859 0.0434 0.0233 0.567 0.0444 0.0234 0.569 
424356 -0.48 0.859 0.0433 0.0233 0.567 0.0444 0.0233 0.568 
424358 -0.48 0.879 0.0433 0.0234 0.568 0.0444 0.0234 0.569 
424365 -0.48 0.643 0.0435 0.0235 0.570 0.0447 0.0235 0.571 
424368 -0.48 0.701 0.0435 0.0233 0.567 0.0447 0.0234 0.569 
424371 -0.48 0.761 0.0435 0.0233 0.566 0.0446 0.0234 0.569 
424372 -0.48 0.738 0.0435 0.0234 0.569 0.0445 0.0234 0.570 
424439 -0.48 0.602 0.0438 0.0233 0.568 0.0447 0.0233 0.568 
424440 -0.48 0.887 0.0436 0.0233 0.566 0.0446 0.0233 0.567 
424441 -0.48 0.861 0.0436 0.0233 0.567 0.0446 0.0233 0.567 
424443 -0.48 0.594 0.0437 0.0235 0.571 0.0444 0.0233 0.567 
424444 -0.48 0.617 0.0436 0.0233 0.567 0.0445 0.0232 0.564 
424445 -0.48 0.829 0.0435 0.0233 0.567 0.0444 0.0232 0.564 
424452 -0.48 0.792 0.0435 0.0234 0.568 0.0444 0.0232 0.565 
424557 -0.48 0.842 0.0434 0.0232 0.564 0.0445 0.0233 0.567 
424584 -0.48 0.817 0.0433 0.0233 0.566 0.0443 0.0233 0.567 
424585 -0.48 0.724 0.0433 0.0233 0.567 0.0443 0.0233 0.567 
424626 -0.48 0.847 0.0436 0.0233 0.567 0.0445 0.0233 0.568 
424627 -0.48 0.595 0.0436 0.0233 0.566 0.0445 0.0233 0.568 
424629 -0.48 0.862 0.0436 0.0234 0.569 0.0446 0.0234 0.569 
424644 -0.48 0.855 0.0436 0.0235 0.570 0.0445 0.0233 0.568 
424671 -0.47 0.762 0.0438 0.0236 0.574 0.0446 0.0234 0.570 
424751 -0.48 0.876 0.0437 0.0236 0.573 0.0448 0.0235 0.573 
424754 -0.48 0.775 0.0436 0.0236 0.574 0.0446 0.0235 0.572 
424755 -0.48 0.842 0.0436 0.0236 0.573 0.0447 0.0235 0.572 
424756 -0.48 0.663 0.0436 0.0236 0.574 0.0446 0.0235 0.573 
424759 -0.48 0.602 0.0438 0.0236 0.574 0.0451 0.0238 0.580 
424760 -0.48 0.881 0.0437 0.0236 0.573 0.0449 0.0236 0.576 
424761 -0.47 0.896 0.0437 0.0237 0.575 0.0449 0.0236 0.576 
424763 -0.48 0.868 0.0437 0.0236 0.574 0.0448 0.0236 0.574 
424817 -0.47 0.864 0.0438 0.0237 0.576 0.0452 0.0239 0.583 
424827 -0.48 0.751 0.0435 0.0236 0.573 0.0449 0.0236 0.576 
424836 -0.48 0.840 0.0436 0.0236 0.574 0.0447 0.0235 0.573 
424877 -0.48 0.873 0.0438 0.0235 0.572 0.0449 0.0236 0.574 
424880 -0.48 0.856 0.0440 0.0237 0.575 0.0448 0.0235 0.573 
424881 -0.48 0.874 0.0438 0.0236 0.574 0.0448 0.0235 0.573 
424885 -0.48 0.830 0.0437 0.0235 0.572 0.0446 0.0235 0.571 
424886 -0.48 0.585 0.0437 0.0234 0.570 0.0447 0.0236 0.574 
425006 -0.48 0.626 0.0442 0.0240 0.583 0.0455 0.0239 0.583 
425008 -0.48 0.868 0.0442 0.0240 0.584 0.0453 0.0239 0.582 
425011 -0.48 0.849 0.0441 0.0240 0.583 0.0452 0.0240 0.583 
425016 -0.48 0.851 0.0441 0.0241 0.585 0.0452 0.0240 0.583 
425078 -0.48 0.682 0.0447 0.0247 0.600 0.0458 0.0245 0.597 
425079 -0.48 0.871 0.0445 0.0246 0.596 0.0456 0.0244 0.593 
425080 -0.48 0.784 0.0443 0.0246 0.597 0.0456 0.0245 0.596 
425152 -0.47 0.880 0.0454 0.0242 0.589 0.0451 0.0235 0.574 
425168 -0.49 0.592 0.0451 0.0239 0.582 0.0447 0.0233 0.567 
425171 -0.47 0.870 0.0454 0.0241 0.587 0.0448 0.0233 0.568 
425172 -0.48 0.586 0.0453 0.0240 0.584 0.0447 0.0231 0.563 
425173 -0.48 0.663 0.0454 0.0242 0.588 0.0447 0.0233 0.568 
425212 -0.48 0.600 0.0460 0.0245 0.596 0.0455 0.0238 0.580 
425213 -0.47 0.897 0.0459 0.0241 0.587 0.0450 0.0232 0.565 
425214 -0.47 0.838 0.0458 0.0239 0.583 0.0447 0.0229 0.560 
425215 -0.48 0.741 0.0457 0.0239 0.582 0.0447 0.0229 0.559 
425286 -0.47 0.904 0.0461 0.0241 0.588 0.0453 0.0234 0.570 
425287 -0.48 0.892 0.0459 0.0239 0.583 0.0450 0.0230 0.562 
425288 -0.48 0.784 0.0458 0.0239 0.583 0.0448 0.0230 0.562 
425289 -0.47 0.825 0.0456 0.0238 0.580 0.0448 0.0229 0.558 
425290 -0.48 0.596 0.0455 0.0236 0.574 0.0448 0.0228 0.557 
425292 -0.48 0.873 0.0455 0.0238 0.580 0.0445 0.0227 0.555 
425293 -0.48 0.662 0.0456 0.0238 0.580 0.0446 0.0227 0.554 
425294 -0.48 0.639 0.0454 0.0239 0.582 0.0445 0.0228 0.557 
425295 -0.47 0.885 0.0455 0.0238 0.579 0.0445 0.0227 0.555 
425296 -0.48 0.852 0.0453 0.0237 0.578 0.0444 0.0227 0.554 
425377 -0.48 0.650 0.0464 0.0243 0.593 0.0456 0.0234 0.570 
425378 -0.48 0.917 0.0463 0.0243 0.592 0.0453 0.0233 0.568 
425395 -0.48 0.651 0.0466 0.0243 0.592 0.0457 0.0236 0.574 
425397 -0.48 0.908 0.0464 0.0243 0.592 0.0454 0.0233 0.568 
425403 -0.48 0.836 0.0463 0.0242 0.590 0.0452 0.0232 0.565 
425409 -0.48 0.873 0.0460 0.0240 0.585 0.0449 0.0230 0.561 
425412 -0.48 0.810 0.0459 0.0239 0.583 0.0449 0.0229 0.559 
425413 -0.48 0.873 0.0458 0.0240 0.584 0.0448 0.0230 0.561 
425420 -0.48 0.604 0.0465 0.0244 0.594 0.0456 0.0234 0.571 
425422 -0.48 0.861 0.0465 0.0243 0.592 0.0455 0.0233 0.569 
425423 -0.48 0.830 0.0463 0.0243 0.591 0.0452 0.0232 0.565 
425424 -0.48 0.874 0.0460 0.0241 0.587 0.0450 0.0230 0.562 
425425 -0.48 0.789 0.0458 0.0240 0.584 0.0449 0.0230 0.561 
425428 -0.48 0.833 0.0467 0.0245 0.597 0.0456 0.0234 0.571 
425429 -0.48 0.917 0.0466 0.0245 0.596 0.0454 0.0233 0.569 
425431 -0.47 0.895 0.0462 0.0243 0.591 0.0451 0.0232 0.565 
425433 -0.48 0.712 0.0462 0.0243 0.591 0.0452 0.0231 0.565 
425434 -0.48 0.665 0.0458 0.0239 0.581 0.0448 0.0228 0.557 
425439 -0.47 0.905 0.0458 0.0238 0.581 0.0449 0.0228 0.556 
425553 -0.48 0.669 0.0466 0.0245 0.598 0.0461 0.0239 0.583 
425564 -0.48 0.600 0.0464 0.0245 0.596 0.0456 0.0234 0.571 
425566 -0.48 0.662 0.0463 0.0242 0.589 0.0454 0.0233 0.568 
425583 -0.48 0.596 0.0462 0.0239 0.583 0.0449 0.0227 0.555 
425688 -0.48 0.605 0.0463 0.0244 0.595 0.0456 0.0236 0.575 
425691 -0.48 0.671 0.0462 0.0246 0.598 0.0457 0.0239 0.583 
425692 -0.47 0.906 0.0462 0.0246 0.599 0.0457 0.0238 0.581 
425693 -0.48 0.726 0.0461 0.0247 0.600 0.0456 0.0238 0.580 
425694 -0.48 0.705 0.0461 0.0248 0.602 0.0455 0.0238 0.579 
426112 -0.48 0.665 0.0458 0.0241 0.587 0.0453 0.0235 0.573 
426113 -0.48 0.664 0.0457 0.0240 0.584 0.0447 0.0235 0.572 
426114 -0.48 0.661 0.0460 0.0243 0.592 0.0449 0.0232 0.567 
426115 -0.48 0.715 0.0438 0.0227 0.553 0.0437 0.0236 0.573 
426116 -0.48 0.722 0.0438 0.0226 0.551 0.0437 0.0234 0.570 
426117 -0.48 0.607 0.0438 0.0225 0.549 0.0436 0.0234 0.569 
426252 -0.48 0.672 0.0445 0.0232 0.565 0.0444 0.0238 0.579 
426273 -0.48 0.651 0.0441 0.0227 0.555 0.0439 0.0235 0.571 
426281 -0.47 0.820 0.0441 0.0227 0.554 0.0440 0.0235 0.571 
426282 -0.49 0.605 0.0439 0.0226 0.551 0.0438 0.0232 0.566 
426283 -0.48 0.713 0.0440 0.0227 0.553 0.0440 0.0234 0.568 
426307 -0.48 0.747 0.0444 0.0229 0.558 0.0446 0.0237 0.577 
426308 -0.47 0.601 0.0443 0.0228 0.556 0.0436 0.0234 0.568 
426313 -0.45 0.664 0.0444 0.0227 0.555 0.0412 0.0228 0.554 
426315 -0.47 0.783 0.0440 0.0227 0.553 0.0441 0.0235 0.572 
426316 -0.48 0.674 0.0440 0.0226 0.552 0.0440 0.0233 0.568 
426319 -0.48 0.689 0.0440 0.0227 0.553 0.0439 0.0233 0.567 
426320 -0.48 0.650 0.0438 0.0226 0.552 0.0439 0.0233 0.568 
426353 -0.49 0.610 0.0443 0.0229 0.559 0.0446 0.0239 0.580 
426365 -0.47 0.731 0.0441 0.0227 0.553 0.0441 0.0234 0.569 
426366 -0.47 0.861 0.0439 0.0226 0.552 0.0440 0.0233 0.568 
426378 -0.47 0.848 0.0439 0.0226 0.552 0.0439 0.0233 0.568 
426383 -0.49 0.655 0.0441 0.0228 0.556 0.0436 0.0233 0.566 
426391 -0.48 0.895 0.0441 0.0229 0.558 0.0436 0.0233 0.566 
426394 -0.48 0.733 0.0441 0.0229 0.558 0.0435 0.0232 0.564 
426397 -0.48 0.897 0.0452 0.0234 0.571 0.0449 0.0241 0.586 
426401 -0.48 0.900 0.0448 0.0232 0.566 0.0445 0.0238 0.578 
426406 -0.48 0.902 0.0446 0.0231 0.563 0.0443 0.0236 0.575 
426407 -0.48 0.845 0.0445 0.0230 0.562 0.0441 0.0236 0.574 
426408 -0.48 0.789 0.0444 0.0231 0.563 0.0440 0.0236 0.575 
426409 -0.49 0.631 0.0442 0.0230 0.560 0.0440 0.0235 0.571 
426442 -0.48 0.840 0.0455 0.0238 0.579 0.0454 0.0244 0.594 
426443 -0.49 0.615 0.0455 0.0238 0.581 0.0452 0.0246 0.596 
426444 -0.48 0.857 0.0454 0.0239 0.581 0.0451 0.0245 0.596 
426445 -0.48 0.895 0.0451 0.0238 0.580 0.0447 0.0242 0.589 
426450 -0.48 0.905 0.0449 0.0236 0.576 0.0446 0.0242 0.587 
426460 -0.48 0.888 0.0448 0.0235 0.572 0.0445 0.0241 0.585 
426461 -0.49 0.627 0.0447 0.0237 0.576 0.0447 0.0242 0.587 
427013 -0.48 0.753 0.0424 0.0226 0.549 0.0430 0.0219 0.536 
427019 -0.48 0.630 0.0424 0.0223 0.542 0.0427 0.0216 0.527 
427020 -0.48 0.800 0.0421 0.0221 0.538 0.0424 0.0215 0.524 
427021 -0.48 0.674 0.0421 0.0220 0.537 0.0423 0.0214 0.522 
427024 -0.48 0.673 0.0420 0.0220 0.536 0.0422 0.0214 0.522 
427025 -0.48 0.727 0.0420 0.0220 0.537 0.0423 0.0213 0.521 
427026 -0.48 0.782 0.0419 0.0220 0.535 0.0422 0.0213 0.521 
427027 -0.48 0.654 0.0420 0.0220 0.536 0.0421 0.0212 0.517 
427111 -0.48 0.673 0.0432 0.0230 0.560 0.0434 0.0222 0.542 
427129 -0.48 0.639 0.0434 0.0226 0.551 0.0434 0.0218 0.533 
427135 -0.48 0.620 0.0429 0.0226 0.550 0.0431 0.0218 0.532 
427136 -0.48 0.620 0.0432 0.0226 0.551 0.0433 0.0216 0.528 
427137 -0.48 0.695 0.0430 0.0226 0.550 0.0431 0.0217 0.530 
427141 -0.48 0.696 0.0429 0.0225 0.547 0.0429 0.0216 0.529 
427144 -0.48 0.676 0.0436 0.0232 0.565 0.0437 0.0223 0.544 
427145 -0.48 0.675 0.0434 0.0230 0.561 0.0435 0.0221 0.539 
427146 -0.48 0.668 0.0435 0.0229 0.558 0.0434 0.0219 0.535 
427147 -0.48 0.699 0.0434 0.0228 0.556 0.0435 0.0218 0.534 
427148 -0.48 0.741 0.0433 0.0227 0.553 0.0434 0.0219 0.535 
427149 -0.48 0.697 0.0432 0.0227 0.552 0.0433 0.0217 0.531 
427233 -0.48 0.681 0.0443 0.0233 0.567 0.0449 0.0227 0.554 
427239 -0.48 0.674 0.0439 0.0232 0.565 0.0441 0.0225 0.549 
427241 -0.48 0.718 0.0440 0.0231 0.564 0.0440 0.0223 0.544 
427243 -0.48 0.710 0.0437 0.0232 0.566 0.0438 0.0221 0.539 
427244 -0.48 0.738 0.0437 0.0230 0.560 0.0438 0.0220 0.538 
427262 -0.48 0.716 0.0442 0.0234 0.569 0.0445 0.0225 0.550 
427264 -0.48 0.672 0.0439 0.0233 0.566 0.0442 0.0220 0.538 
427360 -0.48 0.704 0.0443 0.0234 0.570 0.0446 0.0226 0.553 
427361 -0.48 0.669 0.0440 0.0231 0.564 0.0442 0.0223 0.545 
427362 -0.48 0.666 0.0437 0.0229 0.558 0.0432 0.0216 0.528 
427363 -0.48 0.666 0.0437 0.0232 0.564 0.0442 0.0223 0.545 
427366 -0.48 0.663 0.0434 0.0232 0.564 0.0436 0.0219 0.535 
427367 -0.48 0.645 0.0440 0.0232 0.564 0.0440 0.0219 0.536 
427373 -0.48 0.681 0.0438 0.0230 0.560 0.0440 0.0222 0.541 
427377 -0.49 0.620 0.0436 0.0227 0.552 0.0440 0.0217 0.532 
427380 -0.48 0.754 0.0435 0.0229 0.557 0.0439 0.0219 0.536 
427383 -0.48 0.626 0.0434 0.0227 0.554 0.0438 0.0219 0.535 
427384 -0.49 0.616 0.0435 0.0229 0.557 0.0438 0.0219 0.535 
427385 -0.48 0.693 0.0435 0.0228 0.555 0.0438 0.0219 0.535 
427388 -0.47 0.713 0.0442 0.0236 0.575 0.0447 0.0226 0.552 
427389 -0.51 0.731 0.0439 0.0233 0.567 0.0446 0.0225 0.549 
427390 -0.48 0.673 0.0438 0.0232 0.564 0.0442 0.0222 0.543 
427391 -0.48 0.731 0.0438 0.0231 0.563 0.0442 0.0222 0.542 
427393 -0.48 0.761 0.0438 0.0230 0.561 0.0442 0.0221 0.541 
427394 -0.48 0.627 0.0436 0.0229 0.558 0.0440 0.0220 0.539 
427397 -0.48 0.668 0.0442 0.0235 0.572 0.0444 0.0226 0.552 
427398 -0.47 0.710 0.0443 0.0237 0.575 0.0446 0.0226 0.552 
427481 -0.48 0.676 0.0446 0.0236 0.574 0.0449 0.0228 0.556 
427482 -0.48 0.676 0.0446 0.0236 0.574 0.0446 0.0225 0.550 
427483 -0.48 0.671 0.0444 0.0235 0.572 0.0445 0.0226 0.552 
427484 -0.48 0.701 0.0440 0.0235 0.571 0.0444 0.0224 0.546 
427485 -0.48 0.691 0.0440 0.0232 0.564 0.0443 0.0222 0.543 
427486 -0.48 0.705 0.0438 0.0233 0.568 0.0444 0.0223 0.545 
