0.17811 0.0968139 -0.00169272 0.0175852
0.166833 0.0936969 -0.00215926 0.0168963
0.158724 0.0913879 -0.0018041 0.0165851
0.15757 0.0910558 -0.00223327 0.0164648
0.152112 0.0894653 -0.0020073 0.0160909
0.148027 0.0882583 -0.00210427 0.0158821
0.141829 0.086388 -0.00225661 0.0156875
0.138113 0.0852504 -0.00170435 0.0155078
0.137284 0.0849907 -0.00223844 0.0152553
0.13124 0.0830988 -0.00235957 0.0150018
0.127229 0.0818189 -0.00261421 0.0150815
0.131868 0.0832878 -0.00313068 0.0152534
0.119334 0.0792457 -0.00387882 0.0147809
0.125843 0.0814138 0.00060693 0.0134454
0.138588 0.085405 0.000128099 0.0147923
0.139518 0.0856846 -0.00135138 0.0158649
0.117843 0.0787463 -0.00139481 0.0134877
0.157248 0.0909778 -0.000280594 0.0153984
0.139366 0.0856299 -0.00340322 0.0166251
0.13803 0.0852164 -0.00299017 0.0152281
0.179243 0.0971188 -0.00334515 0.0183133
0.153613 0.0899071 2.83778e-05 0.0157847
0.133252 0.083734 -0.00265424 0.0156931
0.133922 0.0838678 -0.00792605 0.0143446
0.145211 0.0873252 -0.00811373 0.0137655
0.184072 0.0984336 0.00115888 0.0170598
0.168293 0.0941117 0.00111631 0.0167377
0.145414 0.0874803 0.00260289 0.016406
0.164343 0.0929946 -0.00198924 0.0162699
0.145066 0.0873898 0.00363013 0.0163451
0.181516 0.0977533 -0.0012184 0.0172009
0.115894 1.23647e-05 -0.0128772 1.374e-06
0.165254 0.0932496 -0.00176016 0.0168814
0.117474 0.0785668 -0.00619971 0.0140361
0.144415 0.087194 0.00312723 0.0154519
0.131564 0.0832153 0.000609472 0.0148452
0.129174 0.0824465 -0.00197005 0.015034
0.140886 0.0860858 -0.00392023 0.0150564
0.11169 0.0766834 0.00352881 0.0144039
0.157613 0.0910853 0.00158739 0.0145492
0.141984 0.0864423 -0.00215955 0.0165359
0.120248 0.0795429 -0.00200584 0.0144589
0.109577 0.075929 -0.00354827 0.015139
0.0988925 0.0721637 0.00392341 0.0125361
0.118146 0.0788059 -0.00694044 0.0176596
0.127034 0.0817603 -0.001444 0.0139067
0.138551 0.0853662 -0.00653214 0.0190351
0.106365 0.0748193 -0.00035459 0.0133556
0.126148 0.0814929 0.00313584 0.0139534
0.140764 0.0860961 0.00733216 0.0143607
0.142385 0.0865606 -0.00154336 0.0164754
0.11163 0.0766528 0.00114603 0.0137192
0.130842 0.0829637 -0.0035616 0.015113
0.124261 0.0808554 -0.00246531 0.0132409
0.14696 0.0878989 -0.00556445 0.0128548
0.12096 0.0797413 -0.00519139 0.0135952
0.091988 0.0725934 -0.00796593 0.0119411
