 18.96 -79.29 -396.29 -403.50 -128.32 14.51 -14.17 -14.08 -3.93 -0.59 -12.49 -2.50 3.87 -9.30 -4.06 -3.16 -3.16 -3.37 -0.72 3.70 -0.80 1.70 2.42 1.35 -0.62 -0.43 -3.06 -3.75 0.00 -4.82 -1.73 -7.69 -9.27 3.25 -0.76 -8.06 -7.80 -17.23 -15.87 -18.78
 210.05 204.04 14.90 -25.88 -83.71 5.07 10.88 31.10 -24.10 -11.67 -3.40 10.55 3.89 12.35 -2.79 6.33 1.06 6.97 -11.95 3.95 6.03 -2.56 -10.11 4.93 12.71 8.05 -3.70 7.38 5.36 -1.37 3.64 0.16 -3.13 1.62 11.72 12.60 -6.03 -20.80 -6.15 1.85
 392.82 24.33 -140.76 64.09 19.32 97.94 11.20 25.00 15.63 -6.66 -15.90 3.16 -4.62 7.00 7.50 -14.78 -4.41 -7.21 -16.09 -2.51 6.04 0.50 19.01 -15.35 11.20 9.83 3.17 -2.66 -2.47 -7.15 -1.81 -2.49 -18.74 9.39 -3.23 -18.16 29.05 15.22 -2.34 20.70
 -124.68 -35.78 -62.72 -22.69 120.45 -0.91 -25.63 14.98 -10.53 15.55 10.97 -4.96 15.14 0.59 13.45 2.01 1.37 -0.60 -8.29 4.57 -1.89 3.58 1.85 -6.95 -2.37 -3.92 -3.50 -7.34 10.42 -5.22 -5.05 1.21 -9.66 11.08 9.97 -3.43 -11.85 22.17 -9.33 -1.26
 279.00 -53.97 -37.38 -60.16 -67.60 -15.46 -13.26 -37.36 -33.27 19.72 -2.40 -11.36 -22.16 -18.61 0.43 6.73 10.72 1.09 6.34 6.61 10.06 2.21 -6.20 -10.26 1.61 -3.83 -5.76 8.93 -4.69 2.88 9.84 10.10 -0.25 1.36 12.52 -14.72 8.94 14.72 -14.50 44.48
 -261.81 104.62 303.68 209.11 -4.33 21.88 -106.55 18.56 -18.23 10.15 -15.93 1.57 -5.22 9.30 0.73 4.43 1.10 -12.34 -11.14 1.95 0.39 8.49 -2.17 -7.73 1.15 -2.34 -6.44 6.19 -13.54 -4.59 6.16 6.43 -10.77 12.56 -10.84 21.28 2.01 -18.27 13.21 13.87
 81.97 203.11 -297.00 51.40 30.10 -41.61 40.53 -2.55 -24.76 27.39 -1.56 1.70 5.69 -2.50 -6.49 4.21 11.69 -14.89 -0.12 -3.21 -2.20 -4.59 5.83 3.01 -5.69 -2.68 -1.73 -1.52 -7.23 -3.18 -3.27 14.14 2.47 -2.48 18.83 -11.64 -8.43 -1.28 -35.21 24.17
 -31.71 195.54 30.96 50.24 -177.68 3.41 -11.06 -15.39 22.52 -9.72 19.13 2.84 -10.94 17.65 -2.27 12.28 8.41 -4.06 8.01 -0.12 -7.13 -14.56 5.45 -10.31 3.62 -1.30 1.65 8.21 0.26 -5.69 0.30 -6.13 -3.96 -5.76 -18.47 -5.03 1.77 -10.79 -0.70 8.20
 -145.14 -143.69 -83.87 -84.21 -8.84 14.01 38.84 -8.39 10.18 4.91 3.15 17.22 -7.28 6.15 -1.84 -0.60 -5.79 6.46 13.85 2.26 2.07 -2.92 2.32 2.04 0.92 -1.15 8.57 3.10 4.46 3.98 2.08 -6.08 6.07 -2.58 -3.75 -14.02 -10.46 -19.73 -5.41 -20.23
 610.74 284.19 383.23 10.49 -48.36 -111.33 -26.30 -25.60 -20.23 19.98 -28.67 -6.53 4.49 3.63 14.27 -0.73 -4.13 -3.59 -2.99 -3.90 -3.97 -2.45 4.44 -4.15 2.54 -1.59 -2.05 5.74 3.90 5.76 3.18 2.17 -7.05 -17.45 -8.80 -3.29 10.67 -0.25 17.96 6.56
 -90.31 2.89 -185.57 -29.69 -81.09 43.53 12.87 30.84 35.54 17.50 -7.21 -7.68 -0.57 5.31 2.30 -6.23 10.74 7.60 4.96 8.84 -1.57 2.12 3.72 7.04 -3.29 -4.17 2.85 3.23 -5.20 -11.68 -1.40 9.65 0.19 -7.23 12.12 -12.32 17.51 39.61 15.95 2.13
 95.66 154.13 48.27 90.26 33.62 66.28 -71.69 -3.32 5.26 -11.63 -3.92 5.68 -1.08 4.81 0.82 4.75 -0.00 -7.05 -9.62 1.69 1.16 -9.29 -7.70 -0.87 2.51 -5.85 12.56 19.32 1.39 -5.90 1.87 -6.09 5.20 2.19 4.56 6.33 8.72 -3.90 -3.79 -24.96
 469.77 54.90 -93.91 -93.33 28.14 -38.41 -9.49 30.14 -33.08 -27.92 -5.13 -1.83 15.98 -6.57 2.76 2.09 10.68 -0.83 9.38 0.61 -8.36 -2.19 7.52 -9.24 -0.36 -1.83 -0.43 8.12 -9.44 -3.66 4.83 -1.81 5.38 2.17 -19.52 -11.68 -10.88 -22.89 29.38 4.01
