0.17894 0.0970365 -0.00228345 0.0175206
0.168537 0.0941679 -0.00196493 0.0170289
0.161459 0.0921752 -0.00213365 0.0166565
0.159849 0.0917138 -0.00217358 0.0165946
0.155177 0.090364 -0.002155 0.0163923
0.149571 0.0887149 -0.00227397 0.016019
0.145814 0.0875954 -0.00172917 0.0157234
0.145871 0.0876041 -0.00180463 0.0157786
0.142808 0.0866896 -0.000934124 0.0154954
0.137641 0.0850979 -0.00327668 0.0154732
0.128384 0.0821918 -0.00182471 0.0149018
0.136237 0.0846752 -0.00133403 0.0150456
0.135091 0.0843146 -0.00150709 0.0148145
0.110601 0.0762789 -0.00267658 0.0141792
0.129259 0.0824865 0.00042136 0.0144647
0.17239 0.0952686 0.00425833 0.0160216
0.138361 0.0853101 -0.00378566 0.0142289
0.145808 0.0876254 0.00453524 0.0150748
0.160315 0.091835 -0.00563931 0.0157054
0.152156 0.0894846 -0.00119006 0.0158369
0.138651 0.0854414 0.00551929 0.0142949
0.118649 0.0790181 -0.000421983 0.0146998
0.135841 0.0845504 -0.00156534 0.0165561
0.137027 0.0848739 -0.00660462 0.016806
0.131725 0.0832612 -0.00288538 0.0133729
0.163305 0.0927228 0.00127483 0.0180227
0.132733 0.0835561 -0.00276856 0.0160482
0.149866 0.0887722 -0.00612031 0.0169082
0.134044 0.084005 0.00355582 0.0136204
0.1315 0.0831473 -0.00591406 0.0151752
0.17031 0.0943956 -0.014788 0.017287
0.135212 0.0843251 -0.00360575 0.014587
0.202067 0.10313 0.00109885 0.0199599
0.135229 0.0843518 -0.00222435 0.0139077
0.186612 0.0991167 0.00376994 0.0182157
0.166358 0.0935601 -0.00274382 0.017953
0.155535 0.0904349 -0.00615065 0.0155319
0.165468 0.0933273 -0.00381722 0.0182502
0.125538 0.0812273 -0.00542862 0.0129677
0.154607 0.0902191 0.00132476 0.0158508
0.0724104 3.22788e-06 -0.00905593 1.20452e-06
0.135985 0.0845569 -0.00508687 0.0148559
0.108283 2.16048e-06 -0.0135354 2.70075e-07
0.144077 0.0870498 -0.00547597 0.016168
0.164876 0.0931271 -0.00586465 0.0188098
0.154792 0.0902734 0.00469043 0.0163449
0.179499 0.0971674 -0.00260089 0.0172063
0.15613 0.0906486 0.00150769 0.0183166
0.109614 1.87424e-07 -0.0137018 2.34852e-08
0.181906 0.0972405 0.00246165 0.0187087
0.126208 0.0814845 -0.00279138 0.0137515
0.1193 0.0791451 -0.00663545 0.0123098
0.157642 0.0910742 -0.00292673 0.0168432
0.0944718 0.0704751 -0.00364886 0.0113631
0.0907325 2.14413e-05 -0.012963 4.35205e-06
0.105674 4.50224e-06 -0.0117445 1.4985e-06
0.140711 0.0860328 -0.00332186 0.0137473
0.133586 5.69206e-06 -0.0148429 1.17382e-06
0.145521 0.087505 -0.000488651 0.0154848
0.098439 0.0719715 -0.00191974 0.0192131

0.121309 0.0798918 -0.00229367 0.0143286
